shot_id,action_type,combined_shot_type,loc_x,loc_y,period,playoffs,time_remaining,shot_distance,shot_type,shot_zone_area,shot_zone_basic,game_date,home_away,opponent,target
9007,10,0,69,22,2,0,122,7,0,0,3,3405,0,5,1.0
9008,0,0,-163,148,2,0,50,22,0,3,0,3405,0,5,0.0
9009,0,0,0,199,3,0,666,19,0,0,0,3405,0,5,1.0
9010,0,0,-204,36,3,0,634,20,0,4,0,3405,0,5,1.0
9011,0,0,66,233,3,0,608,24,1,0,2,3405,0,5,0.0
9012,0,0,-187,68,3,0,544,19,0,4,0,3405,0,5,0.0
9013,5,0,-54,133,3,0,433,14,0,0,3,3405,0,5,1.0
9014,0,0,-166,161,3,0,383,23,0,3,0,3405,0,5,1.0
9015,0,0,54,209,3,0,286,21,0,0,0,3405,0,5,1.0
9016,0,0,-222,140,3,0,122,26,1,3,2,3405,0,5,0.0
9017,0,0,67,219,4,0,392,22,0,0,0,3405,0,5,1.0
9018,5,0,-54,23,4,0,288,5,0,0,3,3405,0,5,0.0
9019,0,0,26,204,4,0,200,20,0,0,0,3405,0,5,1.0
9020,0,0,16,89,4,0,166,9,0,0,3,3405,0,5,0.0
9021,0,0,-138,206,4,0,46,24,1,3,2,3405,0,5,0.0
9022,0,0,-194,153,4,0,4,24,1,3,2,3405,0,5,0.0
9023,0,0,212,79,1,0,699,22,0,2,0,3407,0,8,0.0
9025,0,0,179,197,1,0,273,26,1,1,2,3407,0,8,1.0
9028,3,0,164,-1,1,0,127,16,0,2,0,3407,0,8,0.0
9029,3,0,15,61,1,0,63,6,0,0,3,3407,0,8,1.0
9030,3,0,-204,-1,1,0,2,20,0,4,0,3407,0,8,1.0
9031,0,0,-161,242,1,0,0,29,1,3,2,3407,0,8,0.0
9032,0,0,140,146,2,0,562,20,0,1,0,3407,0,8,1.0
9033,3,0,186,-3,2,0,487,18,0,2,0,3407,0,8,0.0
9035,4,0,151,199,3,0,675,24,1,1,2,3407,0,8,1.0
9036,4,0,181,2,3,0,599,18,0,2,0,3407,0,8,0.0
9037,0,0,31,31,3,0,564,4,0,0,3,3407,0,8,0.0
9039,3,0,-75,158,3,0,254,17,0,3,0,3407,0,8,1.0
9040,2,1,-13,10,3,0,171,1,0,0,1,3407,0,8,0.0
9041,0,0,148,110,3,0,108,18,0,1,0,3407,0,8,0.0
9042,0,0,161,206,3,0,59,26,1,1,2,3407,0,8,1.0
9043,0,0,158,209,3,0,15,26,1,1,2,3407,0,8,0.0
9044,0,0,167,10,4,0,557,16,0,2,0,3407,0,8,0.0
9045,0,0,125,238,4,0,539,26,1,1,2,3407,0,8,0.0
9046,20,1,-20,10,4,0,517,2,0,0,1,3407,0,8,1.0
9047,0,0,-169,141,4,0,469,22,0,3,0,3407,0,8,0.0
9048,0,0,71,72,4,0,381,10,0,2,3,3407,0,8,0.0
9049,3,0,130,74,4,0,302,14,0,2,0,3407,0,8,1.0
9051,4,0,186,-5,4,0,116,18,0,2,0,3407,0,8,1.0
9053,9,1,0,0,1,0,413,0,0,0,1,3408,1,17,1.0
9055,0,0,-138,130,1,0,182,18,0,3,0,3408,1,17,0.0
9056,0,0,163,18,1,0,148,16,0,2,0,3408,1,17,1.0
9057,1,1,8,31,1,0,88,3,0,0,1,3408,1,17,1.0
9058,0,0,-13,128,1,0,47,12,0,0,3,3408,1,17,1.0
9059,0,0,-66,71,1,0,28,9,0,4,3,3408,1,17,1.0
9060,0,0,143,150,2,0,456,20,0,1,0,3408,1,17,0.0
9061,1,1,0,0,2,0,393,0,0,0,1,3408,1,17,0.0
9062,0,0,128,237,2,0,389,26,1,1,2,3408,1,17,0.0
9063,0,0,-97,135,3,0,671,16,0,3,0,3408,1,17,0.0
9064,0,0,107,179,3,0,554,20,0,1,0,3408,1,17,1.0
9065,0,0,158,242,3,0,519,28,1,1,2,3408,1,17,0.0
9066,4,0,161,2,3,0,415,16,0,2,0,3408,1,17,1.0
9067,0,0,-133,155,3,0,384,20,0,3,0,3408,1,17,1.0
9068,4,0,-118,17,3,0,301,11,0,4,0,3408,1,17,0.0
9069,0,0,128,229,3,0,272,26,1,1,2,3408,1,17,1.0
9070,0,0,144,71,4,0,506,16,0,2,0,3408,1,17,0.0
9071,8,2,0,0,4,0,406,0,0,0,1,3408,1,17,1.0
9072,0,0,97,33,4,0,328,10,0,2,0,3408,1,17,0.0
9073,0,0,194,5,4,0,325,19,0,2,0,3408,1,17,1.0
9074,1,1,0,0,4,0,292,0,0,0,1,3408,1,17,0.0
9075,0,0,-48,112,4,0,279,12,0,0,3,3408,1,17,0.0
9076,0,0,126,155,4,0,249,19,0,1,0,3408,1,17,1.0
9077,0,0,-97,-5,4,0,216,9,0,4,0,3408,1,17,0.0
9079,8,2,0,0,1,0,304,0,0,0,1,3410,1,0,1.0
9080,0,0,128,112,1,0,195,17,0,1,0,3410,1,0,1.0
9081,0,0,-182,-13,1,0,167,18,0,4,0,3410,1,0,0.0
9082,1,1,0,0,1,0,157,0,0,0,1,3410,1,0,1.0
9083,3,0,43,45,1,0,127,6,0,0,3,3410,1,0,1.0
9084,0,0,121,233,1,0,20,26,1,1,2,3410,1,0,0.0
9085,0,0,-158,95,2,0,389,18,0,4,0,3410,1,0,0.0
9086,1,1,0,0,2,0,355,0,0,0,1,3410,1,0,0.0
9087,0,0,11,204,2,0,326,20,0,0,0,3410,1,0,1.0
9088,0,0,-64,51,2,0,127,8,0,4,3,3410,1,0,1.0
9089,0,0,-138,30,2,0,37,14,0,4,0,3410,1,0,0.0
9090,2,1,0,0,2,0,0,0,0,0,1,3410,1,0,1.0
9091,0,0,-189,107,3,0,614,21,0,4,0,3410,1,0,0.0
9092,14,2,0,0,3,0,590,0,0,0,1,3410,1,0,1.0
9093,0,0,-195,112,3,0,552,22,0,4,0,3410,1,0,0.0
9094,0,0,75,17,3,0,527,7,0,0,3,3410,1,0,0.0
9095,0,0,138,-5,3,0,463,13,0,2,0,3410,1,0,0.0
9096,19,1,0,0,3,0,406,0,0,0,1,3410,1,0,1.0
9098,0,0,23,199,3,0,319,20,0,0,0,3410,1,0,0.0
9099,2,1,0,0,3,0,294,0,0,0,1,3410,1,0,1.0
9100,9,1,0,0,3,0,198,0,0,0,1,3410,1,0,1.0
9101,0,0,-10,265,3,0,66,26,1,0,2,3410,1,0,0.0
9102,10,0,151,15,3,0,0,15,0,2,0,3410,1,0,1.0
9103,0,0,-189,212,4,0,370,28,1,3,2,3410,1,0,0.0
9104,0,0,159,210,4,0,265,26,0,1,2,3410,1,0,1.0
9105,0,0,-72,247,4,0,229,25,1,0,2,3410,1,0,1.0
9106,0,0,80,258,4,0,188,27,1,0,2,3410,1,0,1.0
9107,0,0,-103,245,4,0,153,26,1,3,2,3410,1,0,1.0
9108,0,0,11,252,4,0,98,25,1,0,2,3410,1,0,0.0
9110,0,0,126,148,1,0,683,19,0,1,0,3412,0,30,0.0
9111,1,1,0,0,1,0,661,0,0,0,1,3412,0,30,1.0
9113,0,0,6,209,1,0,600,20,0,0,0,3412,0,30,0.0
9114,0,0,97,110,1,0,365,14,0,2,0,3412,0,30,1.0
9116,0,0,171,3,1,0,295,17,0,2,0,3412,0,30,0.0
9117,0,0,-161,99,1,0,115,18,0,4,0,3412,0,30,0.0
9118,0,0,-199,183,1,0,83,27,1,3,2,3412,0,30,1.0
9119,0,0,117,22,2,0,442,11,0,2,0,3412,0,30,0.0
9120,1,1,0,0,2,0,265,0,0,0,1,3412,0,30,0.0
9121,0,0,-92,186,2,0,243,20,0,3,0,3412,0,30,0.0
9122,1,1,0,0,2,0,163,0,0,0,1,3412,0,30,0.0
9123,0,0,-141,214,2,0,99,25,1,3,2,3412,0,30,0.0
9124,0,0,120,209,3,0,666,24,1,1,2,3412,0,30,0.0
9126,1,1,0,0,3,0,603,0,0,0,1,3412,0,30,0.0
9127,4,0,-34,56,3,0,468,6,0,0,3,3412,0,30,1.0
9128,9,1,0,0,3,0,400,0,0,0,1,3412,0,30,0.0
9129,1,1,0,0,3,0,375,0,0,0,1,3412,0,30,0.0
9130,0,0,118,219,3,0,333,24,1,1,2,3412,0,30,0.0
9131,0,0,-176,45,3,0,305,18,0,4,0,3412,0,30,0.0
9133,0,0,133,171,4,0,492,21,0,1,0,3412,0,30,1.0
9134,0,0,-56,56,4,0,469,7,0,0,3,3412,0,30,0.0
9135,0,0,-159,58,4,0,429,16,0,4,0,3412,0,30,0.0
9137,0,0,207,2,4,0,309,20,0,2,0,3412,0,30,1.0
9138,12,2,0,0,4,0,287,0,0,0,1,3412,0,30,1.0
9141,0,0,163,69,4,0,98,17,0,2,0,3412,0,30,1.0
9144,0,0,3,36,1,0,191,3,0,0,1,3414,0,0,1.0
9145,0,0,136,82,1,0,118,15,0,2,0,3414,0,0,0.0
9146,0,0,-169,176,1,0,24,24,1,3,2,3414,0,0,0.0
9148,0,0,-126,100,2,0,707,16,0,3,0,3414,0,0,0.0
9149,4,0,118,17,2,0,646,11,0,2,0,3414,0,0,0.0
9150,1,1,-3,0,2,0,620,0,0,0,1,3414,0,0,1.0
9151,9,1,-5,0,2,0,542,0,0,0,1,3414,0,0,1.0
9152,0,0,-120,187,2,0,292,22,0,3,0,3414,0,0,1.0
9153,1,1,0,-3,2,0,252,0,0,0,1,3414,0,0,1.0
9154,0,0,213,109,2,0,146,23,1,1,2,3414,0,0,1.0
9155,0,0,-25,288,2,0,98,28,1,0,2,3414,0,0,0.0
9156,0,0,161,95,2,0,60,18,0,2,0,3414,0,0,0.0
9157,0,0,146,66,2,0,0,16,0,2,0,3414,0,0,0.0
9158,0,0,85,132,3,0,602,15,0,2,0,3414,0,0,0.0
9160,0,0,52,123,3,0,306,13,0,0,3,3414,0,0,0.0
9161,0,0,47,49,3,0,185,6,0,0,3,3414,0,0,0.0
9162,0,0,192,169,3,0,91,25,1,1,2,3414,0,0,0.0
9163,0,0,-18,95,4,0,661,9,0,0,3,3414,0,0,0.0
9164,0,0,121,87,4,0,504,14,0,2,0,3414,0,0,0.0
9166,9,1,-6,10,4,0,405,1,0,0,1,3414,0,0,1.0
9167,4,0,138,-6,4,0,308,13,0,2,0,3414,0,0,1.0
9168,0,0,164,179,4,0,225,24,1,1,2,3414,0,0,0.0
9169,12,2,-11,7,4,0,207,1,0,0,1,3414,0,0,1.0
9170,0,0,148,95,4,0,172,17,0,2,0,3414,0,0,0.0
9171,0,0,126,87,4,0,149,15,0,2,0,3414,0,0,1.0
9173,0,0,182,123,1,0,274,21,0,2,0,3416,1,13,0.0
9174,0,0,0,225,1,0,110,22,0,0,0,3416,1,13,0.0
9175,0,0,-118,137,1,0,77,18,0,3,0,3416,1,13,0.0
9176,1,1,0,0,1,0,56,0,0,0,1,3416,1,13,0.0
9178,0,0,199,169,2,0,650,26,1,1,2,3416,1,13,1.0
9180,0,0,161,202,2,0,505,25,1,1,2,3416,1,13,0.0
9181,0,0,49,166,2,0,327,17,0,0,0,3416,1,13,0.0
9182,0,0,151,120,2,0,285,19,0,1,0,3416,1,13,0.0
9183,14,2,0,0,2,0,256,0,0,0,1,3416,1,13,1.0
9184,2,1,0,0,2,0,224,0,0,0,1,3416,1,13,1.0
9186,0,0,11,257,2,0,36,25,1,0,2,3416,1,13,0.0
9187,0,0,8,271,2,0,0,27,1,0,2,3416,1,13,0.0
9188,0,0,-87,7,3,0,540,8,0,4,0,3416,1,13,1.0
9189,0,0,87,252,3,0,309,26,1,1,2,3416,1,13,0.0
9190,1,1,0,0,3,0,122,0,0,0,1,3416,1,13,0.0
9191,0,0,-51,28,3,0,95,5,0,0,3,3416,1,13,0.0
9192,1,1,0,0,3,0,84,0,0,0,1,3416,1,13,0.0
9193,0,0,210,156,3,0,1,26,1,1,2,3416,1,13,0.0
9194,9,1,0,0,4,0,336,0,0,0,1,3416,1,13,1.0
9195,0,0,-181,207,4,0,237,27,1,3,2,3416,1,13,0.0
9197,0,0,202,178,4,0,139,26,1,1,2,3416,1,13,0.0
9198,0,0,230,125,4,0,36,26,1,1,2,3416,1,13,0.0
9199,0,0,228,22,4,0,33,22,1,2,4,3416,1,13,0.0
9200,0,0,179,183,4,0,22,25,1,1,2,3416,1,13,0.0
9202,0,0,197,109,1,0,509,22,0,2,0,3418,0,3,0.0
9203,0,0,169,138,1,0,505,21,0,1,0,3418,0,3,0.0
9204,12,2,0,0,1,0,216,0,0,0,1,3418,0,3,1.0
9205,0,0,-57,250,1,0,161,25,1,0,2,3418,0,3,0.0
9206,0,0,-99,41,1,0,92,10,0,4,0,3418,0,3,0.0
9207,0,0,130,174,2,0,401,21,0,1,0,3418,0,3,0.0
9208,0,0,235,10,2,0,268,23,1,2,4,3418,0,3,1.0
9211,2,1,0,0,2,0,85,0,0,0,1,3418,0,3,1.0
9213,0,0,15,151,3,0,643,15,0,0,0,3418,0,3,1.0
9215,0,0,-16,184,3,0,496,18,0,0,0,3418,0,3,1.0
9216,0,0,64,69,3,0,463,9,0,2,3,3418,0,3,0.0
9217,0,0,-61,255,3,0,166,26,1,0,2,3418,0,3,0.0
9218,4,0,-171,7,3,0,78,17,0,4,0,3418,0,3,1.0
9219,0,0,-195,-3,4,0,703,19,0,4,0,3418,0,3,0.0
9220,4,0,120,104,4,0,591,15,0,2,0,3418,0,3,1.0
9221,0,0,-181,128,4,0,574,22,0,4,0,3418,0,3,0.0
9222,0,0,11,94,4,0,445,9,0,0,3,3418,0,3,0.0
9223,0,0,230,49,4,0,351,23,1,2,4,3418,0,3,1.0
9224,0,0,222,151,4,0,260,26,1,1,2,3418,0,3,0.0
9225,0,0,-149,-1,4,0,120,14,0,4,0,3418,0,3,0.0
9226,9,1,0,0,4,0,115,0,0,0,1,3418,0,3,0.0
9227,0,0,156,227,4,0,90,27,1,1,2,3418,0,3,1.0
9228,0,0,-77,263,4,0,61,27,1,0,2,3418,0,3,1.0
9229,3,0,24,174,1,0,610,17,0,0,0,3419,1,7,1.0
9230,0,0,-100,164,1,0,578,19,0,3,0,3419,1,7,0.0
9231,0,0,-130,35,1,0,548,13,0,4,0,3419,1,7,0.0
9232,0,0,151,242,1,0,412,28,1,1,2,3419,1,7,0.0
9233,2,1,0,0,1,0,58,0,0,0,1,3419,1,7,1.0
9234,0,0,38,145,2,0,235,14,0,0,0,3419,1,7,0.0
9235,0,0,153,26,2,0,143,15,0,2,0,3419,1,7,0.0
9236,0,0,123,81,2,0,81,14,0,2,0,3419,1,7,0.0
9237,5,0,31,71,2,0,42,7,0,0,3,3419,1,7,1.0
9238,0,0,-36,95,3,0,629,10,0,0,3,3419,1,7,0.0
9239,10,0,28,49,3,0,609,5,0,0,3,3419,1,7,1.0
9242,0,0,94,48,3,0,514,10,0,2,0,3419,1,7,0.0
9243,9,1,0,0,3,0,372,0,0,0,1,3419,1,7,1.0
9245,0,0,248,17,4,0,673,24,1,2,4,3419,1,7,0.0
9246,3,0,151,2,4,0,597,15,0,2,0,3419,1,7,1.0
9247,3,0,92,71,4,0,488,11,0,2,0,3419,1,7,1.0
9248,0,0,172,143,4,0,455,22,0,1,0,3419,1,7,0.0
9251,0,0,176,46,4,0,132,18,0,2,0,3419,1,7,0.0
9252,2,1,0,0,4,0,34,0,0,0,1,3419,1,7,1.0
9253,2,1,0,0,4,0,6,0,0,0,1,3419,1,7,1.0
9254,4,0,-179,36,1,0,551,18,0,4,0,3421,0,28,0.0
9256,2,1,0,0,1,0,184,0,0,0,1,3421,0,28,0.0
9257,0,0,-177,-5,1,0,179,17,0,4,0,3421,0,28,1.0
9259,0,0,126,104,1,0,87,16,0,1,0,3421,0,28,1.0
9260,0,0,209,206,1,0,4,29,1,1,2,3421,0,28,0.0
9261,4,0,-166,5,2,0,570,16,0,4,0,3421,0,28,0.0
9262,0,0,148,233,2,0,231,27,1,1,2,3421,0,28,0.0
9264,0,0,154,237,2,0,34,28,1,1,2,3421,0,28,1.0
9265,0,0,159,120,3,0,673,19,0,1,0,3421,0,28,0.0
9267,3,0,156,-1,3,0,212,15,0,2,0,3421,0,28,0.0
9268,0,0,133,2,3,0,172,13,0,2,0,3421,0,28,1.0
9270,0,0,-163,633,3,0,0,65,1,5,6,3421,0,28,0.0
9271,0,0,-135,140,4,0,599,19,0,3,0,3421,0,28,1.0
9273,19,1,0,0,4,0,500,0,0,0,1,3421,0,28,1.0
9274,0,0,-28,179,4,0,419,18,0,0,0,3421,0,28,0.0
9275,0,0,213,125,4,0,271,24,1,1,2,3421,0,28,0.0
9277,0,0,-197,252,4,0,2,31,1,3,2,3421,0,28,0.0
9278,0,0,92,133,1,0,703,16,0,1,0,3423,0,23,0.0
9279,3,0,-177,91,1,0,509,19,0,4,0,3423,0,23,1.0
9280,0,0,-154,164,1,0,422,22,0,3,0,3423,0,23,1.0
9281,0,0,159,15,1,0,238,15,0,2,0,3423,0,23,0.0
9282,1,1,-3,-6,1,0,102,0,0,0,1,3423,0,23,1.0
9283,0,0,149,92,1,0,40,17,0,2,0,3423,0,23,1.0
9284,0,0,161,81,1,0,3,18,0,2,0,3423,0,23,1.0
9285,0,0,144,23,2,0,611,14,0,2,0,3423,0,23,1.0
9286,0,0,-192,112,2,0,324,22,0,4,0,3423,0,23,1.0
9287,0,0,161,99,2,0,217,18,0,2,0,3423,0,23,0.0
9288,0,0,176,-34,2,0,157,17,0,2,0,3423,0,23,1.0
9289,0,0,-149,196,2,0,127,24,1,3,2,3423,0,23,0.0
9291,0,0,189,40,2,0,3,19,0,2,0,3423,0,23,0.0
9292,0,0,-225,-11,2,0,0,22,1,4,5,3423,0,23,1.0
9293,4,0,200,-31,3,0,668,20,0,2,0,3423,0,23,0.0
9294,9,1,-16,2,3,0,546,1,0,0,1,3423,0,23,0.0
9295,0,0,-204,-23,3,0,517,20,0,4,0,3423,0,23,0.0
9296,0,0,164,-26,3,0,368,16,0,2,0,3423,0,23,0.0
9297,0,0,-199,-29,3,0,292,20,0,4,0,3423,0,23,1.0
9298,0,0,-85,164,3,0,116,18,0,3,0,3423,0,23,0.0
9300,1,1,-2,-5,4,0,702,0,0,0,1,3423,0,23,1.0
9301,10,0,-94,15,4,0,612,9,0,4,0,3423,0,23,1.0
9302,4,0,-168,-39,4,0,541,17,0,4,0,3423,0,23,0.0
9304,1,1,3,-5,4,0,499,0,0,0,1,3423,0,23,0.0
9305,0,0,-11,206,4,0,364,20,0,0,0,3423,0,23,1.0
9306,0,0,117,138,4,0,232,18,0,1,0,3423,0,23,0.0
9307,0,0,-212,-5,4,0,175,21,0,4,0,3423,0,23,0.0
9308,0,0,164,82,4,0,93,18,0,2,0,3423,0,23,1.0
9309,4,0,202,-26,4,0,57,20,0,2,0,3423,0,23,0.0
9312,0,0,184,46,1,0,579,18,0,2,0,3424,0,12,0.0
9313,0,0,44,112,1,0,558,12,0,0,3,3424,0,12,0.0
9316,0,0,54,164,1,0,457,17,0,1,0,3424,0,12,1.0
9317,10,0,-102,68,1,0,321,12,0,4,0,3424,0,12,1.0
9318,0,0,0,45,1,0,281,4,0,0,3,3424,0,12,1.0
9319,1,1,23,2,1,0,168,2,0,0,1,3424,0,12,0.0
9320,0,0,197,109,1,0,44,22,0,2,0,3424,0,12,1.0
9321,0,0,156,212,1,0,34,26,1,1,2,3424,0,12,0.0
9322,0,0,-5,100,1,0,17,10,0,0,3,3424,0,12,1.0
9323,0,0,156,204,2,0,405,25,1,1,2,3424,0,12,0.0
9324,0,0,161,120,2,0,348,20,0,1,0,3424,0,12,0.0
9326,0,0,200,151,2,0,142,25,1,1,2,3424,0,12,0.0
9327,12,2,-15,5,2,0,128,1,0,0,1,3424,0,12,0.0
9330,0,0,172,184,2,0,23,25,1,1,2,3424,0,12,0.0
9331,3,0,-184,114,3,0,618,21,0,4,0,3424,0,12,1.0
9333,0,0,-130,222,3,0,511,25,1,3,2,3424,0,12,0.0
9334,0,0,-164,38,3,0,472,16,0,4,0,3424,0,12,0.0
9335,0,0,-57,64,3,0,442,8,0,4,3,3424,0,12,1.0
9336,0,0,164,58,3,0,407,17,0,2,0,3424,0,12,0.0
9338,1,1,-15,5,3,0,338,1,0,0,1,3424,0,12,0.0
9339,4,0,-105,140,3,0,188,17,0,3,0,3424,0,12,1.0
9340,3,0,177,23,4,0,644,17,0,2,0,3424,0,12,1.0
9341,0,0,-145,81,4,0,549,16,0,4,0,3424,0,12,1.0
9342,0,0,161,66,4,0,505,17,0,2,0,3424,0,12,0.0
9343,0,0,189,13,4,0,449,18,0,2,0,3424,0,12,0.0
9344,3,0,0,201,4,0,395,20,0,0,0,3424,0,12,1.0
9345,1,1,15,10,4,0,356,1,0,0,1,3424,0,12,0.0
9346,0,0,156,107,4,0,231,18,0,2,0,3424,0,12,1.0
9347,0,0,146,161,4,0,135,21,0,1,0,3424,0,12,1.0
9348,0,0,-172,132,4,0,106,21,0,3,0,3424,0,12,0.0
9349,2,1,-10,13,4,0,80,1,0,0,1,3424,0,12,1.0
9350,19,1,0,0,1,0,485,0,0,0,1,3426,1,3,1.0
9351,2,1,0,0,1,0,361,0,0,0,1,3426,1,3,1.0
9352,5,0,-36,46,1,0,132,5,0,0,3,3426,1,3,1.0
9354,5,0,181,-8,1,0,4,18,0,2,0,3426,1,3,1.0
9357,0,0,5,155,2,0,135,15,0,0,0,3426,1,3,0.0
9358,1,1,0,0,2,0,72,0,0,0,1,3426,1,3,0.0
9359,0,0,230,112,2,0,1,25,1,1,2,3426,1,3,1.0
9360,0,0,182,181,3,0,523,25,1,1,2,3426,1,3,1.0
9361,0,0,236,74,3,0,461,24,1,2,4,3426,1,3,0.0
9363,0,0,44,92,4,0,345,10,0,0,3,3426,1,3,0.0
9365,0,0,-117,174,4,0,179,20,0,3,0,3426,1,3,1.0
9367,0,0,66,125,4,0,84,14,0,0,3,3426,1,3,0.0
9368,2,1,0,0,4,0,42,0,0,0,1,3426,1,3,0.0
9369,0,0,-156,38,4,0,40,16,0,4,0,3426,1,3,1.0
9370,0,0,-103,248,1,0,577,26,1,3,2,3428,1,26,1.0
9371,0,0,-168,212,1,0,548,27,1,3,2,3428,1,26,1.0
9372,0,0,11,54,1,0,516,5,0,0,3,3428,1,26,0.0
9373,0,0,140,214,1,0,434,25,1,1,2,3428,1,26,1.0
9374,0,0,13,260,1,0,263,26,1,0,2,3428,1,26,0.0
9375,0,0,-125,214,1,0,178,24,1,3,2,3428,1,26,1.0
9376,0,0,-64,196,1,0,87,20,0,3,0,3428,1,26,1.0
9377,5,0,-107,258,1,0,43,27,1,3,2,3428,1,26,1.0
9378,0,0,95,245,1,0,11,26,1,1,2,3428,1,26,0.0
9379,0,0,80,248,2,0,350,26,1,0,2,3428,1,26,0.0
9380,0,0,-120,33,2,0,245,12,0,4,0,3428,1,26,0.0
9381,3,0,130,82,2,0,178,15,0,2,0,3428,1,26,1.0
9382,0,0,120,137,2,0,94,18,0,1,0,3428,1,26,0.0
9383,2,1,0,0,2,0,58,0,0,0,1,3428,1,26,1.0
9384,0,0,103,252,2,0,2,27,1,1,2,3428,1,26,0.0
9385,0,0,-56,92,3,0,690,10,0,4,3,3428,1,26,0.0
9386,9,1,0,0,3,0,556,0,0,0,1,3428,1,26,1.0
9389,0,0,153,-8,3,0,191,15,0,2,0,3428,1,26,0.0
9390,4,0,176,22,4,0,700,17,0,2,0,3428,1,26,1.0
9391,0,0,-95,245,4,0,533,26,1,3,2,3428,1,26,0.0
9392,0,0,92,155,4,0,457,18,0,1,0,3428,1,26,0.0
9393,0,0,-130,163,4,0,332,20,0,3,0,3428,1,26,0.0
9394,0,0,166,10,4,0,158,16,0,2,0,3428,1,26,0.0
9395,4,0,204,10,4,0,60,20,0,2,0,3428,1,26,0.0
9397,1,1,0,0,1,0,378,0,0,0,1,3430,1,30,0.0
9398,3,0,205,22,1,0,279,20,0,2,0,3430,1,30,1.0
9399,0,0,-182,28,1,0,244,18,0,4,0,3430,1,30,1.0
9401,0,0,184,13,1,0,10,18,0,2,0,3430,1,30,0.0
9402,5,0,0,49,2,0,562,4,0,0,3,3430,1,30,1.0
9403,2,1,0,0,2,0,540,0,0,0,1,3430,1,30,1.0
9404,0,0,-189,183,2,0,240,26,1,3,2,3430,1,30,1.0
9405,2,1,0,0,2,0,112,0,0,0,1,3430,1,30,1.0
9407,0,0,-191,202,3,0,577,27,1,3,2,3430,1,30,0.0
9408,0,0,80,158,3,0,477,17,0,1,0,3430,1,30,1.0
9409,0,0,-202,59,3,0,287,21,0,4,0,3430,1,30,1.0
9410,0,0,107,118,3,0,226,15,0,2,0,3430,1,30,0.0
9412,5,0,-38,13,4,0,659,4,0,0,3,3430,1,30,1.0
9413,0,0,117,51,4,0,572,12,0,2,0,3430,1,30,0.0
9414,0,0,131,164,4,0,94,20,0,1,0,3430,1,30,0.0
9415,10,0,44,49,1,0,666,6,0,0,3,3434,1,0,1.0
9418,0,0,34,133,1,0,254,13,0,0,3,3434,1,0,0.0
9419,0,0,-153,219,1,0,166,26,1,3,2,3434,1,0,0.0
9420,5,0,-29,94,1,0,67,9,0,0,3,3434,1,0,1.0
9421,5,0,-115,-3,1,0,36,11,0,4,0,3434,1,0,1.0
9422,0,0,10,156,1,0,3,15,0,0,0,3434,1,0,0.0
9424,1,1,0,0,2,0,574,0,0,0,1,3434,1,0,0.0
9428,0,0,-87,179,2,0,290,19,0,3,0,3434,1,0,0.0
9431,0,0,240,-5,3,0,636,24,1,2,4,3434,1,0,0.0
9432,5,0,-41,81,3,0,454,9,0,0,3,3434,1,0,1.0
9433,0,0,-51,189,3,0,422,19,0,0,0,3434,1,0,1.0
9435,0,0,-172,176,3,0,288,24,1,3,2,3434,1,0,0.0
9436,0,0,-197,72,3,0,136,20,0,4,0,3434,1,0,0.0
9437,1,1,0,0,3,0,107,0,0,0,1,3434,1,0,0.0
9438,0,0,156,579,3,0,0,59,1,5,6,3434,1,0,0.0
9439,0,0,148,227,4,0,255,27,1,1,2,3434,1,0,0.0
9440,0,0,-71,252,4,0,203,26,1,0,2,3434,1,0,0.0
9441,0,0,-5,210,1,0,661,21,0,0,0,3435,0,13,0.0
9443,0,0,153,-1,1,0,573,15,0,2,0,3435,0,13,0.0
9444,0,0,80,125,1,0,567,14,0,2,3,3435,0,13,1.0
9445,1,1,0,0,1,0,461,0,0,0,1,3435,0,13,0.0
9446,3,0,107,10,1,0,360,10,0,2,0,3435,0,13,1.0
9447,1,1,0,0,1,0,225,0,0,0,1,3435,0,13,0.0
9448,4,0,-118,92,1,0,200,14,0,4,0,3435,0,13,1.0
9449,0,0,-161,150,1,0,161,22,0,3,0,3435,0,13,0.0
9450,0,0,-110,-3,1,0,135,11,0,4,0,3435,0,13,1.0
9451,0,0,112,105,2,0,710,15,0,2,0,3435,0,13,0.0
9452,9,1,0,0,2,0,685,0,0,0,1,3435,0,13,1.0
9453,0,0,-174,206,2,0,586,26,1,3,2,3435,0,13,1.0
9454,0,0,-186,114,2,0,489,21,0,4,0,3435,0,13,0.0
9455,0,0,126,156,2,0,461,20,0,1,0,3435,0,13,1.0
9456,0,0,148,100,2,0,425,17,0,2,0,3435,0,13,0.0
9457,0,0,174,174,2,0,296,24,1,1,2,3435,0,13,0.0
9459,0,0,-133,82,2,0,150,15,0,4,0,3435,0,13,0.0
9460,0,0,130,117,2,0,73,17,0,1,0,3435,0,13,1.0
9461,0,0,195,160,3,0,683,25,1,1,2,3435,0,13,0.0
9462,21,2,0,0,3,0,550,0,0,0,1,3435,0,13,1.0
9463,0,0,-128,137,3,0,479,18,0,3,0,3435,0,13,1.0
9464,0,0,85,63,3,0,389,10,0,2,0,3435,0,13,0.0
9465,0,0,113,169,3,0,212,20,0,1,0,3435,0,13,1.0
9466,0,0,-128,40,3,0,182,13,0,4,0,3435,0,13,1.0
9467,1,1,0,0,3,0,160,0,0,0,1,3435,0,13,1.0
9468,0,0,118,178,3,0,57,21,0,1,0,3435,0,13,0.0
